id,text,label
2829,"@pimpiruleta cállate, puta herniosa que estás chocheando ya con la ciática jajjaa te jode? ME ALEGRO jajaj jódete jajajajaja JÓDETE me oyes? JÓDETE JAJAJAJAJAJAJAJA este es mi regalo de Santa jajajajaj jódete jajajajaj te duele? malegro, debería dolerte m",discredit
2830,"@Sucubo25 Ven ami MD, te enseñaré lo que es placer puta",dominance
2831,"Si tu eres San Puto, no quiere decir que ella sea una puta.",non-sexist
2832,"AY LOCO CALLATE, NO ATOMICES MAS LA PUTA MADRE PELOTUDO DEL ORTO",non-sexist
2833,¡Que este año sea bueno para quien se lo merezca y una puta mierda para el que no!,non-sexist
2834,"La mina también bastante puta. Onda, la que esta de novia es ella no el 🙆🙆 https://t.co/cBYGWb6nty",discredit
2835,@PedroArtZGFX @Smoshigames1999 Tu eres mio puta y te callas cabron,non-sexist
2836,"Yang merecia el segundo puesto, q puta verguenza #FinalGH",non-sexist
2837,"@chechechacon @ElardMelgarV Y tu prosesada hija de PUTA, Callate,fujimoristas de mrd nunca Mas.",discredit
2838,"La mujer es LIBRE, puede vestirse, peinarse y comportarse como se le antoje y eso no te da derecho a llamarla 'puta'.",non-sexist
2839,creo que soy trans... transpirado por el calor la puta madre frío volvé perdón por no valorarte como te mereces,non-sexist
2840,Ahora llamar machista al que canta: “Mi novia es sevillista y es una puta más” es mezclar cosas y no tener ni idea.... tela lo peor es ver la foto que encabeza tu biografía. https://t.co/UzWuItvnZC,discredit
2841,"@ecstasyst callate la boca hija de rre mil puta. ahporqueeeeeeeeeeeeeeeeee,io t kero",dominance
2842,@JMLugones @arielholan_DT @Independiente Cállate caradura hijo de puta! Vos tenés q cuidar al hincha de independiente no pegarle a la salida de la cancha,discredit
2843,@AngieDeviluke Lo unico que te mereces por ser una puta barata jajaja,discredit
2844,"Paso lo que tanto se esperaba, se lo merecia por hijo de puta @yaoecabrera https://t.co/SkMjmR4hB5",non-sexist
2845,Feliz año chavaleria por todos los grandes que sois a veces que tengáis un año de puta madre que os lo merecéis,non-sexist
2846,@mili_Brujita Puta madre que desgracia del paiz un terruco probado asesino indultado enseñando en la primera univers del paiz que dicen ahira caraji los rabanos de M,non-sexist
2847,@TheGrefgYT @LVPibai Ostia puta :v con la tonterías ya empezamos,non-sexist
2848,"Me voy a meter en un tema delicado pero ya fue, para mi si una mujer es 'puta' no está mal mientras no hiera a nadie, si es soltera y le gusta estar con 20 chabones diferentes solteros, todo bien, es diferente cuando se hiere a otra persona,tanto su pareja como la pareja del otro",non-sexist
2849,Esto es provocación. Hijo de puta. https://t.co/wkLpJPDiCq,non-sexist
2850,"estoy en contra del aborto, el acoso, el suicidio y la violacion fake 😡😡😡!!",non-sexist
2851,"@lizardoponce Cállate la puta madreee, ENVÍA BAILA FLOR AL 13013",dominance
2852,@FlalaU_ @UnJoseHabla Callate puta,dominance
2853,@_nerearivas_ Vos callate que por vos puse el 'tiene que ver al novio' puta,dominance
2854,@ximeenavega Puta siempre oe' No te olvides lo que siempre me has querido enseñar y por mensa no aprendo jaja,discredit
2855,K pesao eres hostia puta no ves la hora k esssss???? Callateeee laputa bocaaaaa,non-sexist
2856,@AnntoIglesias HIJA DDE PUTA TE LO MERECES POR TOFAS LAS VECES QUE LO HICISTE,discredit
2857,La puta madre no te enseñaron a golpear la puerta 😧,non-sexist
2858,"Cristina ve cámaras y se descontrola. No es cadena, la puta madre callate ya.",discredit
2859,@boshe30 Callate puta cerda xao t odio puta chuky,dominance
2860,Noemí no se cansa de ser un icono y provocar a las trompetas y yo me lo estoy pasando de puta madre https://t.co/vgXpoA8cXJ,non-sexist
2861,Claro que sí: 'El feminismo ideológico es un paso en el proceso de deconstrucción de la persona' http://t.co/lKwmK9MtuQ,discredit
2862,#AlCongresoPorLosJubilados carrio no sirve lo que decis hija de puta!!! Callate gorda pendonrchaa!!! Caguenla a palos!!,dominance
2863,@YoSoyAntrax el juego de puta madre tio te lodigo y el video la risa te tendria que enseñaryoajjaja mentira <3 cuidate bro,non-sexist
2864,"me estoy echando #ELCHISMESITO (porque mi puta tableta fallo) y NO ES POSIBLE EL DRAMA QUE PUEDE PROVOCAR UN PUTO DIBUJO, DIOSITO.",non-sexist
2865,"No me viste borracha, no me viste loca por nadie, simplemente no me viste. Así que cállate la puta boca.",non-sexist
2866,@pocologicos Más que grasa esa mujer es una hija de puta...,discredit
2867,NO A VER CALLATE VALE ME CAGO EN LA PUTA SIGUE Y CALLATE VAMOS ESCRIBE BASTA DE DOLOR EN EL PECHO https://t.co/zydY3XNreX,non-sexist
2868,"Marco Arana @vozdelatierra, eres un hijo de puta. Mereces el olvido. Todo el día diciendo que esto es golpe y votaste a favor. Hijo de puta.",non-sexist
2869,@magerbon NO PODÉS SER TAN FORRO O TAN HIJO DE PUTA. Q DIOS TE DÉ MUCHA ENFERMEDAD DE TODO TIPO. Mereces lo peor del mundo,non-sexist
2870,"Casi una puta hora esperando al tonto de @antonio_zape. Te voy a matar. PD: de nada por el spoiler, te lo mereces.",non-sexist
2871,"Son unos hijos de mil puta, porque tienen que hacer eso, ella no se merecía eso, nadie se lo merece.",non-sexist
2872,En que momento esa niñita se volvió tan Puta?? Solo sube fotos enseñando las bubis,discredit
2873,@MarhwissAlone @Imvxlgez Lo peor que ni da ni puta gracia LoL tu eres él único subnormal que le mira cara de eso pinche meco que le qlea,non-sexist
2874,@drawman675 @Otrafachamas1 @ForretsGump Tu no te mereces q yo me esfuerce en poner ni una #puta coma para q te ahogues al leer #bastardo,discredit
2875,"AAAAH vale vale, ya me he aclarado jajajajajaja Pues ojalá, que me pareces un tío de puta madre y te mereces lo mejor. ¿Y porq... — Son monisimos porque un ente superior los diseñó el uno para el otro, porque voy a ser su padrino... https://t.co/2SQ864Jj4t",non-sexist
2876,'Mi novia es sevillista y es una puta más'. Una muestra más para corroborar que no hace falta tener cerebro para jugar al fútbol (y de nuevo el Betis...) #KickOffMachirulos @Zurine3 @alejandrosanmo @ZCelemin @JuanyGar63 @fanetin @carnecrudaradio https://t.co/XXFAXOsijk,discredit
2877,"@LittleMissJoan puta madre que envidia y en la playa :,(, mereces un poco de odio pero al mismo tiempo mereces la labie.",non-sexist
2878,Lo bueno es que me dijo gracias y no callate puta como siempre 😰,dominance
2879,Debería sacar un libro donde se cuente todas las veces que me han deseado la muerte por tonterías. (Esta puta payasa me deseo la muerte dos veces por un puto dibujo de mierda.Para echarse a reír.) https://t.co/jD7uY0cUMq,discredit
2880,@Berenjeno_ Te mereces todos los regalos del mundo berenjeno feliz Navidad me cago en la puta,non-sexist
2881,@Pablo_Iglesias_ Qué bonita frase la de hijo de puta verdad? Tú eres el que luchas por la igualdad de las mujeres? ah no te dedicas a poner travestidos en las carroza. anda y vete a cagar,non-sexist
2882,Que alguien le diga a Eusebio que pongan a Janu a enseñarle a diblar a Odriozola que no tiene ni puta idea.,non-sexist
2883,"@feliballero Bue cállate porque te mando a la policia a que te revise toda la casa, tenes medio placard mío hijo de puta",non-sexist
2884,@TSanchisG @DeluxeSabado @antena3com Tu eres un friki y un ladrón...paga lo q debes.Te vas a quedar en la puta calle.,non-sexist
2885,"@JoseAGemio13 @ManuelPandolfo @Jose85hu Antes de inventar cállate la puta boca, no sabéis ni qué hacer ya. Escuece, escuece mucho!!!! https://t.co/h0OgLt3mDc",non-sexist
2886,@mfp777 @CONCEPCINMARTNE @japtapias @LaVanguardia Que tonterías dices tío... No tienes ni puta idea de nada... Xd los bots pueden decir todas las cosas emotivas k sus programadores quieran y además ya hay IAs que emula sentimientos hace décadas xd típico ,non-sexist
2887,@Shariit_Rgueez @_Axxelo Cállate. Tú eres bien zorra. 🌚❤,discredit
2888,Te mereces q vuelva y te escupa en la cara y le de un bofetón al otro... un poco de humildad hija de la gran puta,discredit
2889,@MalachinaChiara CALLATE HIJA DE PUTA NO TE PERMITO NI QUE DIGAS EL NOMBRE HASTA QUE LA TERMINE,dominance
2890,-siempre yendo en contramano -Son todas diagonales la puta que lo parió Carla cállate Ya estaba re caliente papucho,non-sexist
2891,@IgnCaceres87 @andresocanacope @eldesmarque_rbb Llamar 'puta' a una mujer es algo más que desafortunado pero allá vosotros...,non-sexist
2892,"@Bertyn68 @3gerardpique @realmadrid La puta prensa siempre está callada 😡. Si fuese alguien del @realmadrid, estarían todo el día hablando de ello.",non-sexist
2893,"@gerardotc Y tu eres un racista de mierda que ahora es progre, revienta hijo de puta",non-sexist
2894,@_E_Villalva Jajajajajajajajajajajajajjajajajajajaja cállate puta reventada. En 4 años me recibo ahre yaki,dominance
2895,Que te pasa mardito? yo soy puta pq quiero ser puta no pq me pasó algo malo... Cállate https://t.co/5569CtRrPG,non-sexist
2896,@OficialYuri De hecho Dios vomita a los tibios. Y tu eres tibia. Hipócrita. Puta a escondidas. Doble moral. Ya estas vomitada https://t.co/noOHOXP11u,discredit
2897,La puta madre el amor que siento por mi novia es increible seguro me muero de diabetes https://t.co/VOifSlTOyF,non-sexist
2898,"@lovelysrivera LA PUTA MADRE MAR ME MORI GRACIAS TE QUIERO <3 Bue soy buena porque tu eres re linda persona y me agradas mucho, aaay Brent es un amor, jsjs quiero hablarte pero a veces siento que te aburro :( toy feliz eres la primera en hacerme esto ahre",non-sexist
2899,@Edrick_ntz Tú eres mi puta.,dominance
2900,@LVPibai Pues q sepas q con franco eso no pasaba,non-sexist
2901,Feliz año a todo el mundo!! Menos a esos hijos de puta que hacen las bromas de 'no como desde el año pasado'. Mereceis plomo en pecho❤❤❤,non-sexist
2902,Okeyy puta envíame una enseñando un poco mas y te tradeo en Ebay por una nintendo switch que tengo ganas de jugar al super mario ( eso es que tienes mucho valor para mi) https://t.co/5yNotSLhmu,discredit
2903,"@diarioas @As_TomasRoncero Llora,puto gordo.Es lo que te mereces,mierdoso hijo de puta,siuuuuuuuuubnormallllll",non-sexist
2904,@PatricioMery @Pontifex_es Callate bobo hijo de puta bestia humana lacra asquerosa izquierdistas rateros mal paridos,non-sexist
2905,"@Danti64_ @jaz_f45 jajaja cállate hijo de puta, como vas a decir esa Burrada #Globoludo te comió el cerebro la TV basura",non-sexist
2907,@iTzAngelZzz @xxxeyeless Haber pendejo tu ni eres top ni de tu puta casa mejor callate ya alv,non-sexist
2908,Quien te ha operado esos piños caballos que tiens? Ahh y déjà de reírte tanto y enseñar tu puta piñata @Kiko_Hernandez,dominance
2909,"@tv3cat, ese agujero lleno de hijos de puta. Os mereceis que gane Inés y cierre vuestra basura de televisión. https://t.co/K8Mmva5FOD",non-sexist
2910,@patricionavia @ferperezc Cállate weon vendió. Cómo si no trabajáramos hijo de la gran puta!,non-sexist
2911,"@CamiOlaviaga Cállate ojalá, encima lo que me había gustado me quedaba grande puta vida",non-sexist
2912,"'Tidi vii ni is nividid, is nichi biini' cállate hija de tu puta madre.",stereotype
2913,"Que tan hijo de puta tenes que ser, que tan enfermo tenes que estar para hacerle daño a un animal. Te mereces la peor de las muertes.",non-sexist
2914,— Yo prefiero mandar audios de dos minutos por whatssap en vez de escribir. — Tú eres un hijo de puta.,non-sexist
2915,@pabloiria @focusings Pablo callate de una puta vez. Te has ganado otro strike.,non-sexist
2916,@MChelowsky @zayndebnm Pero qué dices de hatear? Si no tienes ni puta idea cállate,non-sexist
2918,"Me enseñaron todos los modales habidos y por haber, PERO TENGO MIOPIA LA PUTA QUE TE PARIO. https://t.co/oZP0fYVpPn",sexual_harassment
2919,"@clarincom Hijo de mil puta, atorrante , 30 AÑOS DE CÁRCEL TE MERECES ....!!",non-sexist
2920,"@DalasReview Cállate la puta boca, a nadie le importa tus putos videos de una hora con 60 anuncios, tu vida es una farsa. Tus videos son buenos pero fuera de tu humor sos una mierda, si te dedicaras a tus videos y no en ir tirando mierda falsa tendrías un",non-sexist
2921,"Según mi abuela Natacha Jaitt se merecía que le pegue su ex. Por haberle hecho 'eso' a Latorre, por qué es puta, por qué salió tarde, por qué fue mala toda la vida. https://t.co/cMGdAYrkdC",discredit
2922,@_Dxku_ @goneguru4 Ti o cállate la puta boca y déjala en paz por que sabemos que no nos darás la razón así que dejemos el tema,non-sexist
2923,"Pero si no sabes una puta mierda de criminología ni de psicopatía, anda cállate gilipollas https://t.co/DWqQYBcONc",non-sexist
2924,"Se pensaron que me iba a quedar callada y les di con todo a los hijos de puta estos, siempre una historia nueva",non-sexist
2925,@SilvanaGiudici @PatoBullrich CALLATE GORDA PUTA CONCHA SUCIA MAL TEÑIDA,dominance
2926,austin mahone callate hijo de puta solo quiero oir a abraham,discredit
2927,"@_Moroncito_ Callate la boca! Subnormal, que no tienes ni puta idea de fútbol",non-sexist
2928,"Despacio sobre mi, mirándome cachonda, besándome sin deejar de moverte, tu coño aprieta fuerte mi polla que entra y… https://t.co/VWtKyQAEyj",sexual_harassment
2929,"@irreductibleUS Vale crack, defenderé a quien me salga de la polla no todos vamos a ser tan ignorantes como tú, hez.",non-sexist
2930,"Este 2018 les he tuiteado como la puta verga que soy, ya se merecían mi regreso.",non-sexist
2931,"@ertenembaum callate infeliz hijo de puta, sos una mierda tenembaun, sos un hijo de puta y ahora te haces el solidario, andate a la puta que te pario mierda sorete de periodista",non-sexist
2932,@Brunogigena15 Cállate puta no grites,discredit
2933,"@vikidonda Sos una impresentable roñosa, no mereces el lugar que ocupas, no se te cae una puta idea además de hipócrita que no soporta el debate",discredit
2934,@Solanopo Se merecían 40 balazos en la nuca hijos de puta la represiónque no fue tal fue pq agredieron con todo ustedes forros,non-sexist
2935,"@vozdelatierra Puta que te pasaste de pendejo para salir a decir una sola palabra, tú eres tan o más responsable de esta calamidad con tu pensamiento arcaico e irracional.",non-sexist
2936,siempre me enseñaron a defender mis opiniones pero puta que es mejor quedarse callada aunque me hierva la sangre,non-sexist
2937,"@PabloSobrado7 claro, como tu eres un subnormal retrasado venido de otra planeta. Voy a ir a tu puta casa a romperte un brazo.",non-sexist
2938,Mami no es que yo te quiera decir puta pero si tu eres bien putaputaputaputaputaputaaa 💣🎊,discredit
2939,@3gerardpique Tú eres lo más hijo de puta que ha pisado la tierra. Fuera de la selección cabrón!,non-sexist
2940,@JovesSCC @guardiacivil Estos miserables q pueden enseñar más q su puta basura nazionalista... No tienen mas nada q enseñar,non-sexist
2941,@Guardiolinhoo Callate payaso.Puta Barça.Puta Catalunya.,non-sexist
2942,Estoy llorando... pero de felicidad te lo re merecías hijo de puta https://t.co/qiDmpmF7zh,non-sexist
2943,Como odio la gente impuntual la puta madreeee y tu chica es impuntual encima,discredit
2944,Pero que coño le pasa esta puta noche a la naranjo!!??? Eres consciente de las tonterías que has soltado hoy por tu boca!??,non-sexist
2945,"Y si obvio nada mas lindo q dormir, aparte callate puta https://t.co/TkZ4OulJ4g",discredit
2946,"@Zalaca1 @Zurine3 @vmm7773 Lo desconocía eso, lo que use tipejo para defender a una escoria como esos, no justifica ir en contra del cine porno o cine para adultos que es como se conoce, cierto es que si miras porno desde muy joven puedes hacerte una idea",non-sexist
2947,@chrisdielshines @dimelozabdi_ Vos sos la puta ama callate,dominance
2948,@JLozanoA @alelagunes TU ERES HECES LAME HUEVOS HIJO DE PUTA,non-sexist
2949,Que por poco lo NOMINAN os voy a matar!!!!!!! HIJOS DE PUTA! NO OS MERECÉIS MIS RESPETOS CABRONES LOSS QUE HABÉIS FALLADO HOY A ALFRED. CABRONES DE MIERDA!!!! #OTGala7,non-sexist
2950,"Adán: Mi novia es Sevillista y es una Puta más!!!! 👍👌 esto confirma que de pequeño te hicieron una lobotomía y claro, así quedó el niño https://t.co/wHL0bULu0L",discredit
2951,@CastelliJonesA @BumperCrop1 Pero cállate! Dejá de justificar las cagadas de ese hijo de puta que fundió la economía de un país. Y sácate el casete de los peronchos y los k y toda la mar en coche y agarrá un libro de historia y economía porque estás pasan,non-sexist
2952,@skrrrcuest___ @nizar8_cr @XcuestCR @DisjokersHD @david_gutty Ea tío pues deja de insultar y callate la puta boca y por lo menos argumentame como estoy haciendo yo,non-sexist
