,id,text,label,misogyny_category,target
714,1386,@KaaSeeeR Q ya lo sabemos callate ya puta,1,dominance,active
61,707,"¿Que por qué me encanta @mermise ? Pues porque es la puta ama, ahora cállate q me tienes hasta el kiwi.",1,dominance,active
2403,1803,"@KevSw10 JAJAJAJAJAJAJAJA HIJO DE TU PRECIOSA MADRE, YA CALLATE LA PERRA BOCA.",0,0,0
1554,1801,ajsjsjdks mi mamá me vino a enseñar su delineador y yo que perra que perra que perra mi amiga y se ENOJÓ wtf gabriela es buen plan,1,discredit,active
1540,3126,@deseacther tu eres mi puta poya,1,discredit,active
3214,731,@elopi23 La celebración de Carmona algún sportinguista aún tiene la polla en la garganta #elproblemanoerapacoherrera,1,discredit,active
2586,2397,"@Justin_ori42 Callate la boca que pareces mas gobernada vos que yo y eso que supuestamente estas sola, ni a la plaza salis perra",1,discredit,active
1331,322,@MarialeOficial Ya cállate puta caballo hija de tu perra madre,1,dominance,active
3119,420,Me escupes a mí en la cara follando y te arranco la polla.,0,0,0
2170,2057,@RafaelVazquez21 te hice un dibujo pero la verdad me da puta pena enseñarlo xD Es horrible xDDD,0,0,0
3181,2711,@manuelburque Ojalá encontrarmelo por la calle y darle un puñetazo en la cara con mi puño de maricón. Que asco de escoria.,0,0,0
1773,913,"Princesa tu puta madre, trae a mi conejita, no te mereces mis mimos ni mis besos. https://t.co/Qtz6vvTqWo",1,discredit,active
1793,1153,"No fue acoso nada más, fue intento de violación a un menor de edad. 😫 Todo lo que dice Marta Lamas bien lo pudo haber repetido un machiprogre y abre la puerta a que usen su opinión 'calificada' para justificar abusos. https://t.co/gUq0cd2oKX",1,sexual_harassment,active
445,308,@lizbethsm19 Cállate perra si ahorita te tomaste una ultra,1,discredit,active
2462,2966,@DrodriguezVen Cállate la jeta mardito feto ambulante. Te vas a morir como una perra hija de la gran puta.,1,discredit,active
3196,54,@TeleShowTV @EdgarCamarasa Si era tan buena no estaría preso por ABUSO ACOSO VIOLACIÓN A UN MENOR. Que pague para que aprenda el y sus seres queridos.,0,0,0
1106,1280,@RicardoPatinoEC @JorgeGlas Tú eres otro ladron hijo de puta,0,0,0
533,3272,"Qué mierda cuando te dicen 'mereces más' sí puede ser que merezca más, pero quiero que venga de vos no de otra persona, la puta que te parió",1,discredit,active
2559,1939,Querida tú eres una puta sin llenadero.. que dicen tus hijos de tu nuevo amor? Sigues siendo su ejemplo 🤣🤣🤣,1,discredit,active
2524,1967,Maldita perra.... REPRESION ???? JODAS REPRESION LA QUE HACEN USTEDES EN MI PAIS MOSTRICO CÁLLATE NO ESCRIBAS ESTUPIDECES SIGUES PICADA CON ARGENTINA JAJAJA AQUI NO VUELVEN MAS NUNCA https://t.co/OuFjCYNzmi,1,discredit,passive
2381,730,"@ronuevo @FCBarcelona_es Bobo hijo de perra, usted cree que va a enseñarle a Messi o llega a aprender del más grande?",0,0,0
377,2959,"@FacuFernandez53 ay facu la puta madree Vas a crecer muchísimo mas, sos un genio y te mereces de todo Te amo🔆 Siempre juntos",0,0,0
1411,1035,Ahí esta mi hermosa perra enseñando el culo a todos https://t.co/xMPojsEqMi,1,discredit,active
2854,134,Todos estan negados a enseñarme a manejar hijos de puta ya los voy a atropellar tarde o temprano,0,0,0
160,2471,Que nadie le compre entradas a estos hijos de la gran puta @realmadrid NO OS MERECEIS NI EL AGUA QUE BEBEIS,0,0,0
3257,2098,@MicaSuarez12 Espero q con esto subas más contenido ehh jajajajaja te lo mereces hija de puta 😍😘siempre estaremos para ti,1,discredit,active
3168,1095,#HaceMuchoQue no friegas el suelo,0,0,0
821,1504,"@Kinoli7 Hubiera sido mejor que no enseñaran nada en el trailer,hubiera sido la puta ostia llegar a esa parte jugando y encontrarte con todo el percal XDDDD",0,0,0
2580,1576,Mujer Fail I https://t.co/j57X2pTafA,0,0,0
1043,1656,Mi hermano me acaba de enseñar un juego de puzzles de móvil en el que no puedes tocar la pantalla Y ME ESTOY CAGANDO EN LA PUTA,0,0,0
769,488,@schmidtpil El imbecil creia que habia quimica... Como la pelicula de Demi moore.. el acoso es un asunto de poder y control.. La causa del abuso es el isoso arbitrario de los limites de la dignidad para controlar otra persona a si capricho....,0,0,0
696,386,@kanouted10S @kike57108578 Dice claramente mi novia es sevillista y es una puta más ... Evidentemente se refiere a las sevillistas como putas,1,discredit,active
2573,2612,"@Juan12Champions Joder no me sale esto va a su puta bola. Gracias por enseñarmelo, veo tus RT pero para ver tus saludos me meto en tu perfil 😍😍😍😘😘😘",0,0,0
2665,1780,@RickyJavier2001 @sofiavianeylh @davidpepi00 Cállate perra,1,discredit,active
747,1132,#FinalGH hijos de puta tongazo hasta el final.....Yang no merecía esto,1,stereotype,passive
2858,1908,"@mis2centavos De timerman ni puta idea que le pasa, pero videla se merecía morir asi, como la mierda que fue, y entre la mierda.",0,0,0
2934,1240,Hasta la polla de no poder quedarme dormido por culpa de los mocos,0,0,0
1455,1208,Mi papá me acaba de enseñar un video de una perra estresada y me dijo que era yo. 🙄🙄,1,discredit,active
790,1789,"@Ren_Masters @luisjuantp ¿Será broma no? ¿Estas relacionando algo tan grave como los casos de acoso o violación con la etnia, religión o preferencia sexual de una persona?",0,0,0
3280,1062,"Em vez de tapate, te diria callate guarra",1,dominance,active
1401,3040,@soficides Callate pedazo de PUTA,1,discredit,active
659,2015,@abersta No vayas provocando que luego desapareces y en Espejo Público dicen que te lo mereces por guarra,1,discredit,active
1579,1702,@MaEmiliaSoria: Sos una yegua! Tu viejo se afano todo! Un putañero y tu mafre una asesina! Por favor cállate encubridora de mafiosos!,1,discredit,active
2091,1899,¿Que harian los hombres sin las mujeres? Pues domesticar otro animal y esta vez no enseñarle a hablar.,1,stereotype,passive
439,2294,"Feliz cumpleaños @RamonxxxnomaR, un año más siendo LEYENDA! Que tengas un día de puta madre y celébralo como te mereces! Un abrazo!",0,0,0
2356,952,@Pushsy_Herem @April_Gamer *.* me podes enseñar de como miércoles dibujas tan bien? Enseñame chamaca perra Ahre esta emosho uwu,1,discredit,active
963,1464,@Nayra_mex @blacknavi420 @escortsnat @Nayrazd1 Tu eres mi perra,1,sexual_harassment,passive
1808,1396,@NalgonaTw1 Deliciosa tetas para comemela a besoo,1,sexual_harassment,active
73,574,@mykingdoblas Como si tu hubieras echo eso callate la puta boca,1,dominance,active
1233,2708,mi novia es demasiado hermosa puta vida nojoda culo,0,0,0
2903,346,@Yuki_prostituta yo lo que quiero es tu coño y que tú quieras mi polla~,1,sexual_harassment,active
1733,2579,@doblepesexual tu eres lindísima puta anormal de mierda,1,discredit,active
2220,2864,"me estoy echando #ELCHISMESITO (porque mi puta tableta fallo) y NO ES POSIBLE EL DRAMA QUE PUEDE PROVOCAR UN PUTO DIBUJO, DIOSITO.",0,0,0
1768,3218,Sos una malparida no mereces ser feliz puta puta puta,1,discredit,active
843,2022,"Voy a provocar a la perra del hijo del jefe a ver si me muerde una pata u lo que sea, y así me incapaciten, y no vengo a trabajar en estos días no tan bonitos.🌚😂",0,0,0
865,2521,Y con dos monjas diciendote que te calles la puta jeta JAJAJAJAJA ay 2017 fuiste mi mejor año xDD https://t.co/T8cL7kZKHc,0,0,0
9,2042,@anaisbernal Hijo de puta en vena.,1,stereotype,passive
807,525,O sea que aquí normalizas la violación y el acoso y aún así te crees el puto amo? Lo peor de todo es saber que tienes miles de seguidores que te aplauden,1,discredit,active
660,1335,"Trueno tus voces de mierda los hacen todos — Chaval, callate de una puta vez. https://t.co/H1yy5R2yDO",0,0,0
1958,2147,"Que pesadilla mi padre contandoles mi vida y enseñandoles fotos mías a toda la familia, callate la puta boca un poco chico",0,0,0
2152,3025,@SheForStyles Callate ya pedazo de rata q esa serie es una puta mierda como tú q eres una mierda q vergüenza de programa #putoot,0,0,0
1282,2987,"@DanielUrresti1 IMBECERRIL KENYI TE LA METIO SECO Y CON ARENA Y.. TE LO MERECES PUES IMBECIL DE MRD TARADO, IGNOTO, FUJIRRATA HIJO DE PUTA.",0,0,0
1546,34,@Dlagox no sabes cuanto,0,0,0
3199,554,-¿Porque la esatua de la libertad es mujer? -Porque se nescesitaba una cabeza hueca para hacer un mirador,0,0,0
2686,2759,@Markitus_PM @LenVGC Joder que te calles ostia puta,1,dominance,active
1072,542,"Lo que más deseo en 2018 es que se acaben la violación de género, que no haya acoso verbal ni sexual. Que se nos respete como somos y que no se nos descrimine por como somos o como vamos vestidas #NosQueremosVivas",0,0,0
1885,2709,"@Sora_Rubiuh I:Por que se lo merecía y por hijo de puta Esa no es una respuesta subnormal de mierda I:Vale,le pegue por Dani,porque lo hizo sentir mal,y porqué le estaba haciendo daño poniéndolo celoso ......-Agache la cabeza-",0,0,0
1332,1327,"'La feminidad busca igualdad, el feminismo sólo el poder' https://t.co/qVgvNGne1H",0,0,0
3133,443,Las personas feministas solo se dedican a expandir mierda sobre la cara de los hombre y despues realmente lo que buscan es igualdad,1,derailing,passive
779,157,#TITULAESNACIONALES: Interpol captura a deportado salvadoreño que es acusado por los delitos de violación y acosos sexual,0,0,0
2741,2126,"@IaaraaSilva Callate, puta. Sos mas vueltera para dormir.",1,dominance,active
1750,367,"@julianpineiro Callate, decís eso porque tu perra no llora porque ESTÁ CASI SORDA",1,discredit,active
2891,2416,"@SalvadorAlianza Puta semejante culero, deja de estar jodiendo, una verguiada de mereces",0,0,0
1376,716,"'No es lo mismo una violación -que es un crimen- a un acoso a un piropo en la calle que puede incomodar a alguna y hace todo un pedo de eso' Martha Lamas, la antropóloga feminista más famosa de México.",0,0,0
1316,2197,"@juanma_rguez Tu eres imbecil, HIJO DE PUTA",0,0,0
2472,867,"@_AgustinPereyra Me spoileaste, no mereces vivir la puta madre",1,discredit,active
1591,623,@MaestroChuli A mi ponme la polla en la cara y ya veremos quien no ve nada.,0,0,0
683,243,@laurandzukic @Castol0 Tu eres la novia de la otra zorra https://t.co/oMU8Wr955f,1,discredit,active
2640,3149,"@LynaVallejosFan tu eres puta aquí , si no te gusta lyna tampoco para andarla insultando por el mundo estupida de mierda",1,discredit,active
605,986,@EliBazzini @candelaberango CÁLLATE QUE NO VAS A SER ASÍ LA RE PUTA QUE TE PARIO TAS RE FLACA LOCA QUIERO TU CUERPO,1,sexual_harassment,active
1897,3246,@chochos Pero tú eres puta del PRI,1,discredit,active
1994,1332,@Faitelson_ESPN Hijo de perra ya callate chingada madre! @cuauhtemocb10 dale otro santo puyazo mi emperador azteca para que deje de mamar,0,0,0
1881,1283,"Acoso, violacion a la integridad de una persona, está siendo utilizada una persona para satisfacer el morbo de cientos , cochinada de canal doble moral https://t.co/fzZ72Ye89X",0,0,0
252,923,Por las mujeres tienen cuatro neuronas??? Una para cada fogon,1,stereotype,passive
2263,1806,Que vas a hablar tu vieja hija de la grandísima perra !!!! Si TU ERES RESPONSABLE DIRECTA!!! De la desgracia que está pasando Venezuela !! Cállate o muérete pero no tienes Derecho de opinar !! https://t.co/XvN9jzvXOG,1,discredit,active
1666,655,"@Barbijaputa @alberbustos Esto es una puta mierda q da un asco insuperable. No me lo puedo creer, pero q clase de jueces y fiscales tenemos porque esto no va de partidos políticos, va de mentalidades y es insoportable",0,0,0
978,353,@tinaletina Pero yo no quiero arriesgarme a que sea de ese 10% restante.,0,0,0
1137,2277,Y eso traducido sería 'para la concha tuya que me estás spoileando todo y voy re atrás callate la puta que te parió'. https://t.co/BBRqDHCJ7B,1,discredit,active
1046,2760,Hoxe meu abuelo vaime enseñar a usar a escopeta e estou superemocionada 😍😍😍 a miña nai non lle fai puta gracia pero me da iwá,0,0,0
2678,2870,"Casi una puta hora esperando al tonto de @antonio_zape. Te voy a matar. PD: de nada por el spoiler, te lo mereces.",0,0,0
2229,2088,Me caga que los hombres digan que una mujer es 'puta' o la insulten con ese tipo de palabras denigrantes. ¿Neta son hombres o intento de...?,0,0,0
3128,2997,yo: cerebro cállate de una puta vez con star wars cerebro: ( ͡° ͜ʖ ͡°) cerebro: te das cuenta de que... yo: mira ni se te ocurra cerebro: ... si darth vader no hubiera reventado alderaan kylo sería un príncipe disney,0,0,0
391,2167,@eduardoamadeo CALLATE PELOTUDO FORRO HIJO DE PUTA,0,0,0
162,474,"Y tú eres perra, ladrame JAJAJAJAJAJAJAJAJAAJJAJAJA",1,stereotype,active
362,2790,@abdalabucaram Hijo de puta...! 'Espero q me leas' tu eres el q tiene q estar preso rata maldita pronto t llegara la hora..! Espero y te quedes a afrontar tus actos como 'hombresito' si es q lo eres y no sales huyendo hdp..!,0,0,0
1162,2106,"Mauro la puta madre no te mereces irte de ninguna manera, lo voy a extrañar muchísimo",0,0,0
3230,59,"hice q la perra subiera al colchon y mi vieja la saco cagando, Q M IMPORTAN LOS PELOS ADRIANA CALLATEEEE",1,dominance,active
399,3202,@CNNEPrensa Estas mujeres son un gran insulto a las mujeres que de verdad sufren ! Hijas de puta ! Espero que se vayan a la carcel !,1,discredit,passive
456,223,@PilarBenitoG Cállate perra tú no estuviste ahí,1,dominance,active
596,3053,"Ayyyyyyyyyy ya cállate pendejo chismoso, a nadie le importa a qué puta escuela fuiste 🙄",0,0,0
6,2972,Hay una chica que grita como la puta madre CALLATE POR DIOS #CNCOConSG,1,dominance,active
2581,1090,@FabSopee la perra y pega cuernos del grupo @JeonYumii la callada pero peligrosa @NakamotoNanii le vale verga y rompe corazones https://t.co/KcNU6wPoVu,1,discredit,active
1720,3219,|| CALLATE LA BOK ZORRA MAL PARIDA https://t.co/Z6VDnK2Wa0,1,discredit,active
1126,1272,Difundamos Movimiento SEMEN! @CaptainPingas Un RT de ayuda!,0,0,0
826,1057,@timethyheller Kyc el ocico Si es ridiculo pero te lo mereces pinche zorra >:D,1,sexual_harassment,active
2699,2548,"'¿Mesut porque tú eres bien flaca y yo tengo esta pansota?' Mi hermanita de 3 años, la puta madre lo que dice",0,0,0
2984,1938,@FacundoV_ @Imsitx cállate virgen chuggeaste como perra,1,discredit,active
900,13,@EdiiXI @lidiahdlgo Cállate tu !! Perra,1,dominance,active
190,840,"3 estoy hasta la polla que para la prensa @MichelGonzalez hasta cuando se nos caga en la cara nos está dando una lección de humildad y saber estar y 4 si algún día ahí una manifestación por algo importante de verdad (sanidad, educación o derechos laborales) espero que no vaya...",0,0,0
1375,2127,@lovinovak ERES EL AMOR DE MI VIDA TU ERES FOTOGÉNICA SIEMPRE PEAZO PUTA,1,discredit,active
2238,1450,Lo nuestro nunca iba a funcionar porque tu eres un pendejo hostigoso y yo una maldita perra sin corazón.,1,discredit,active
1226,178,@DeboraGarrido15 Cállate perra del infierno 😭,1,dominance,active
3014,712,@MikeDeLioncourt @carloscramz Mike tu eres una zorra 😊,1,dominance,active
248,3224,@AnaDargallo @imma0142 @Hermo46572739 @M_BrokenLeg @omnium @PPopular Tu eres lo peor de la escoria que anda suelta,1,discredit,active
1866,2879,Debería sacar un libro donde se cuente todas las veces que me han deseado la muerte por tonterías. (Esta puta payasa me deseo la muerte dos veces por un puto dibujo de mierda.Para echarse a reír.) https://t.co/jD7uY0cUMq,1,discredit,active
98,2643,@LopezCamilo97 QUE TE CALLES GRAN HIJO DE PUTA,0,0,0
1923,1352,Los cargos menos grave son por violación a los artículos 1.35 y 1.36 del Código Penal (acoso sexual).,0,0,0
2406,2084,@atahirAraque @indianajoness07 @carlosmoreno1 Ah tu eres la puta barata del vestido rojo? Ven para que te pongan presa aqui por estar hechandole vaina al gobierno https://t.co/pl4qpvVfAu,1,discredit,active
2676,2660,"@elisacarrio Cállate gorda hija de puta, las veces que te vi entrar en la iglesia de Av Santa Fe, no haberte mandado a la concha de tu madre . Chupa pija de represores chaqueños.",1,discredit,active
2048,620,"@AngelZanella CÁLLATE NADIE TE PREGUNTO, PERRA",1,discredit,active
2148,953,@LeticiaDolera @jaimeaja De puta pena al parecer,0,0,0
1607,2234,"Que bronca cuando te despertas de la siesta pq estan hablando muy fuerte en el living, callate la puta boca plissssss",0,0,0
1484,2903,"@diarioas @As_TomasRoncero Llora,puto gordo.Es lo que te mereces,mierdoso hijo de puta,siuuuuuuuuubnormallllll",0,0,0
2,973,"@samantavillar @dicaro101 @cielikolindo @TradxAbolicion @NIKITALY_FM @1620emaraa @Abolicion_Prost El siendo puta por un día, pa cuándo?",0,0,0
2324,813,@Monique_1714 @adriasolebabi Y tú eres una zorra estúpida,1,discredit,active
147,1941,@TiaFeminazi Movimiento SEMEN! A fregar todas! http://t.co/u9WvI5Fr18,1,sexual_harassment,passive
